category,group,image_path,score
bottle,group_74041,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_74041/image_2.jpg,90.0
bottle,group_74041,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_74041/image_3.jpg,88.0
bottle,group_236126,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_236126/image_1.jpg,85.0
bottle,group_236126,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_236126/image_2.jpg,20.0
bottle,group_236126,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_236126/image_3.jpg,30.0
bottle,group_236126,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_236126/image_4.jpg,70.0
bottle,group_423141,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_423141/image_1.jpg,65.0
bottle,group_423141,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_423141/image_2.jpg,85.0
bottle,group_423141,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_423141/image_3.jpg,90.0
bottle,group_95fcea61,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_95fcea61/image_1.jpg,65.0
bottle,group_95fcea61,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_95fcea61/image_2.jpg,70.0
bottle,group_dfd84e56,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_dfd84e56/image_1.jpg,65.0
bottle,group_dfd84e56,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_dfd84e56/image_2.jpg,80.0
bottle,group_307721,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_307721/image_1.jpg,20.0
bottle,group_307721,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_307721/image_2.jpg,25.0
bottle,group_000000123791,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000123791/image_1.jpg,15.0
bottle,group_000000123791,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000123791/image_2.jpg,85.0
bottle,group_551877,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_551877/image_1.jpg,60.0
bottle,group_551877,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_551877/image_2.jpg,65.0
bottle,group_7e87a09a,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_7e87a09a/image_1.jpg,45.0
bottle,group_7e87a09a,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_7e87a09a/image_2.jpg,60.0
bottle,group_104395,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_104395/image_1.jpg,45.0
bottle,group_104395,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_104395/image_2.jpg,60.0
bottle,group_246409,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_246409/image_1.jpg,35.0
bottle,group_246409,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_246409/image_2.jpg,85.0
bottle,group_246409,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_246409/image_3.jpg,10.0
bottle,group_246409,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_246409/image_4.jpg,90.0
bottle,group_1f88aa9c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_1f88aa9c/image_1.jpg,85.0
bottle,group_1f88aa9c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_1f88aa9c/image_2.jpg,75.0
bottle,group_98926ac1,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_98926ac1/image_1.jpg,65.0
bottle,group_98926ac1,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_98926ac1/image_2.jpg,70.0
bottle,group_227657,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_227657/image_1.jpg,25.0
bottle,group_227657,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_227657/image_2.jpg,60.0
bottle,group_eb0b3b2c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_eb0b3b2c/image_1.jpg,85.0
bottle,group_eb0b3b2c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_eb0b3b2c/image_2.jpg,85.0
bottle,group_434962,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_434962/image_1.jpg,75.0
bottle,group_434962,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_434962/image_2.jpg,80.0
bottle,group_463591,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_463591/image_1.jpg,20.0
bottle,group_463591,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_463591/image_2.jpg,25.0
bottle,group_463591,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_463591/image_3.jpg,75.0
bottle,group_378614,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_378614/image_1.jpg,65.0
bottle,group_378614,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_378614/image_2.jpg,75.0
bottle,group_416315,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_416315/image_1.jpg,65.0
bottle,group_416315,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_416315/image_2.jpg,70.0
bottle,group_59be8e67,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_59be8e67/image_1.jpg,85.0
bottle,group_59be8e67,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_59be8e67/image_2.jpg,75.0
bottle,group_59be8e67,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_59be8e67/image_3.jpg,85.0
bottle,group_6d9e60ea,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_6d9e60ea/image_1.jpg,75.0
bottle,group_6d9e60ea,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_6d9e60ea/image_2.jpg,85.0
bottle,group_6e202397,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_6e202397/image_1.jpg,85.0
bottle,group_6e202397,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_6e202397/image_2.jpg,70.0
bottle,group_7ee62797,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_7ee62797/image_1.jpg,65.0
bottle,group_7ee62797,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_7ee62797/image_2.jpg,80.0
bottle,group_7ee62797,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_7ee62797/image_3.jpg,70.0
bottle,group_269915,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_269915/image_1.jpg,70.0
bottle,group_269915,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_269915/image_2.jpg,80.0
bottle,group_39870248,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_39870248/image_1.jpg,85.0
bottle,group_39870248,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_39870248/image_2.jpg,80.0
bottle,group_45526,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_45526/image_1.jpg,20.0
bottle,group_45526,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_45526/image_2.jpg,85.0
bottle,group_000000343185,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000343185/image_1.jpg,50.0
bottle,group_000000343185,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000343185/image_2.jpg,55.0
bottle,group_000000343185,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000343185/image_3.jpg,60.0
bottle,group_000000343185,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000343185/image_4.jpg,85.0
bottle,group_000000343185,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_000000343185/image_5.jpg,40.0
bottle,group_561763,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_561763/image_1.jpg,35.0
bottle,group_561763,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_561763/image_2.jpg,40.0
bottle,group_275708,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_275708/image_1.jpg,75.0
bottle,group_275708,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_275708/image_2.jpg,85.0
bottle,group_354661,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_354661/image_1.jpg,55.0
bottle,group_354661,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_354661/image_2.jpg,75.0
bottle,group_389429,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_389429/image_1.jpg,85.0
bottle,group_389429,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_389429/image_2.jpg,30.0
bottle,group_389429,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_389429/image_3.jpg,80.0
bottle,group_521357,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_521357/image_1.jpg,75.0
bottle,group_521357,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_521357/image_2.jpg,85.0
bottle,group_521357,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_521357/image_3.jpg,90.0
bottle,group_174098,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_174098/image_1.jpg,30.0
bottle,group_174098,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_174098/image_2.jpg,25.0
bottle,group_174098,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_174098/image_3.jpg,30.0
bottle,group_173893,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_173893/image_1.jpg,40.0
bottle,group_173893,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_173893/image_2.jpg,65.0
bottle,group_91795,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_91795/image_1.jpg,65.0
bottle,group_91795,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_91795/image_2.jpg,30.0
bottle,group_91795,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_91795/image_3.jpg,50.0
bottle,group_11480e07,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_11480e07/image_1.jpg,65.0
bottle,group_11480e07,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_11480e07/image_2.jpg,75.0
bottle,group_335085,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_335085/image_1.jpg,85.0
bottle,group_335085,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_335085/image_2.jpg,90.0
bottle,group_678fff8a,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_678fff8a/image_1.jpg,88.0
bottle,group_678fff8a,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_678fff8a/image_2.jpg,75.0
bottle,group_377853,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_377853/image_1.jpg,5.0
bottle,group_377853,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_377853/image_2.jpg,90.0
bottle,group_391ee919,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_391ee919/image_1.jpg,75.0
bottle,group_391ee919,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_391ee919/image_2.jpg,20.0
bottle,group_391ee919,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_391ee919/image_3.jpg,65.0
bottle,group_501388,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_501388/image_1.jpg,65.0
bottle,group_501388,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_501388/image_2.jpg,75.0
bottle,group_252457,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_252457/image_1.jpg,15.0
bottle,group_252457,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_252457/image_2.jpg,85.0
bottle,group_404296,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_404296/image_1.jpg,75.0
bottle,group_404296,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/bottle/group_404296/image_2.jpg,80.0
cup,group_798172c7,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_798172c7/image_1.jpg,90.0
cup,group_798172c7,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_798172c7/image_2.jpg,80.0
cup,group_798172c7,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_798172c7/image_3.jpg,85.0
cup,group_569769,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_569769/image_1.jpg,75.0
cup,group_569769,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_569769/image_2.jpg,85.0
cup,group_e9e44935,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_e9e44935/image_1.jpg,85.0
cup,group_e9e44935,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_e9e44935/image_2.jpg,80.0
cup,group_397414,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_397414/image_1.jpg,65.0
cup,group_397414,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_397414/image_2.jpg,70.0
cup,group_397414,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_397414/image_3.jpg,85.0
cup,group_543233,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_543233/image_1.jpg,25.0
cup,group_543233,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_543233/image_2.jpg,40.0
cup,group_a0407b09,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_a0407b09/image_1.jpg,85.0
cup,group_a0407b09,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_a0407b09/image_2.jpg,75.0
cup,group_900aec8c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_900aec8c/image_1.jpg,75.0
cup,group_900aec8c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_900aec8c/image_2.jpg,85.0
cup,group_288556,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_288556/image_1.jpg,85.0
cup,group_288556,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_288556/image_2.jpg,70.0
cup,group_1adaf68c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_1adaf68c/image_1.jpg,60.0
cup,group_1adaf68c,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_1adaf68c/image_2.jpg,75.0
cup,group_43673,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_43673/image_1.jpg,85.0
cup,group_43673,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_43673/image_2.jpg,65.0
cup,group_200365,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_200365/image_1.jpg,65.0
cup,group_200365,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_200365/image_2.jpg,60.0
cup,group_fd369959,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_fd369959/image_1.jpg,75.0
cup,group_fd369959,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_fd369959/image_2.jpg,85.0
cup,group_cc89592f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_cc89592f/image_1.jpg,85.0
cup,group_cc89592f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_cc89592f/image_2.jpg,90.0
cup,group_256973,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_256973/image_1.jpg,85.0
cup,group_256973,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_256973/image_2.jpg,80.0
cup,group_000000089848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_000000089848/image_1.jpg,95.0
cup,group_000000089848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_000000089848/image_2.jpg,50.0
cup,group_000000089848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_000000089848/image_3.jpg,70.0
cup,group_232957,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_232957/image_1.jpg,45.0
cup,group_232957,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_232957/image_2.jpg,65.0
cup,group_a9c72aab,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_a9c72aab/image_1.jpg,75.0
cup,group_a9c72aab,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_a9c72aab/image_2.jpg,85.0
cup,group_223035,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_223035/image_1.jpg,85.0
cup,group_223035,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_223035/image_2.jpg,75.0
cup,group_0ba792f2,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_0ba792f2/image_1.jpg,85.0
cup,group_0ba792f2,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_0ba792f2/image_2.jpg,65.0
cup,group_0ba792f2,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_0ba792f2/image_3.jpg,50.0
cup,group_0ba792f2,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_0ba792f2/image_4.jpg,90.0
cup,group_a2089fff,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_a2089fff/image_1.jpg,90.0
cup,group_a2089fff,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_a2089fff/image_2.jpg,85.0
cup,group_29320,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_29320/image_1.jpg,85.0
cup,group_29320,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_29320/image_2.jpg,88.0
cup,group_375205,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_375205/image_1.jpg,65.0
cup,group_375205,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_375205/image_2.jpg,50.0
cup,group_526956,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_526956/image_1.jpg,70.0
cup,group_526956,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_526956/image_2.jpg,80.0
cup,group_46848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_46848/image_1.jpg,90.0
cup,group_46848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_46848/image_2.jpg,75.0
cup,group_46848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_46848/image_3.jpg,85.0
cup,group_46848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_46848/image_4.jpg,65.0
cup,group_46848,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_46848/image_5.jpg,70.0
cup,group_563261,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_563261/image_1.jpg,85.0
cup,group_563261,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_563261/image_2.jpg,90.0
cup,group_4affde46,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_4affde46/image_1.jpg,75.0
cup,group_4affde46,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_4affde46/image_2.jpg,70.0
cup,group_140328,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_140328/image_1.jpg,70.0
cup,group_140328,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_140328/image_2.jpg,75.0
cup,group_140328,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_140328/image_3.jpg,65.0
cup,group_140328,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_140328/image_4.jpg,50.0
cup,group_140328,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_140328/image_5.jpg,80.0
cup,group_3d6ce8e3,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_3d6ce8e3/image_1.jpg,85.0
cup,group_3d6ce8e3,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_3d6ce8e3/image_2.jpg,60.0
cup,group_3d6ce8e3,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_3d6ce8e3/image_3.jpg,90.0
cup,group_ccd000b8,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_ccd000b8/image_1.jpg,90.0
cup,group_ccd000b8,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_ccd000b8/image_2.jpg,85.0
cup,group_223357,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_223357/image_1.jpg,85.0
cup,group_223357,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_223357/image_2.jpg,75.0
cup,group_9d95f327,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d95f327/image_1.jpg,75.0
cup,group_9d95f327,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d95f327/image_2.jpg,65.0
cup,group_f9a8370d,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_f9a8370d/image_1.jpg,85.0
cup,group_f9a8370d,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_f9a8370d/image_2.jpg,75.0
cup,group_f936e295,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_f936e295/image_1.jpg,75.0
cup,group_f936e295,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_f936e295/image_2.jpg,75.0
cup,group_268150,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_268150/image_1.jpg,75.0
cup,group_268150,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_268150/image_2.jpg,85.0
cup,group_277481,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_277481/image_1.jpg,65.0
cup,group_277481,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_277481/image_2.jpg,70.0
cup,group_360165,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_360165/image_1.jpg,30.0
cup,group_360165,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_360165/image_2.jpg,50.0
cup,group_360165,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_360165/image_3.jpg,75.0
cup,group_9d9df137,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d9df137/image_1.jpg,85.0
cup,group_9d9df137,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d9df137/image_2.jpg,70.0
cup,group_9d9df137,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d9df137/image_3.jpg,90.0
cup,group_274518,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_274518/image_1.jpg,85.0
cup,group_274518,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_274518/image_2.jpg,88.0
cup,group_9d361835,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d361835/image_1.jpg,85.0
cup,group_9d361835,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_9d361835/image_2.jpg,80.0
cup,group_186703,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_186703/image_1.jpg,65.0
cup,group_186703,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_186703/image_2.jpg,55.0
cup,group_186703,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_186703/image_3.jpg,68.0
cup,group_186703,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_186703/image_4.jpg,75.0
cup,group_ce985ea0,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_ce985ea0/image_1.jpg,75.0
cup,group_ce985ea0,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_ce985ea0/image_2.jpg,85.0
cup,group_112882,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_112882/image_1.jpg,55.0
cup,group_112882,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_112882/image_2.jpg,65.0
cup,group_190156,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_190156/image_1.jpg,55.0
cup,group_190156,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_190156/image_2.jpg,60.0
cup,group_317725,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_317725/image_1.jpg,75.0
cup,group_317725,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_317725/image_2.jpg,80.0
cup,group_0aeeeca0,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_0aeeeca0/image_1.jpg,65.0
cup,group_0aeeeca0,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_0aeeeca0/image_2.jpg,80.0
cup,group_8cfcd651,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_8cfcd651/image_1.jpg,85.0
cup,group_8cfcd651,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_8cfcd651/image_2.jpg,90.0
cup,group_d959ad11,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_d959ad11/image_1.jpg,85.0
cup,group_d959ad11,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_d959ad11/image_2.jpg,80.0
cup,group_d959ad11,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/cup/group_d959ad11/image_3.jpg,90.0
fork,group_322278,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_322278/image_1.jpg,45.0
fork,group_322278,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_322278/image_2.jpg,65.0
fork,group_393445,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_393445/image_1.jpg,85.0
fork,group_393445,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_393445/image_2.jpg,75.0
fork,group_517549,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_517549/image_1.jpg,65.0
fork,group_517549,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_517549/image_2.jpg,75.0
fork,group_517549,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_517549/image_3.jpg,10.0
fork,group_517549,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_517549/image_4.jpg,90.0
fork,group_283956,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_283956/image_2.jpg,85.0
fork,group_283956,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/fork/group_283956/image_3.jpg,75.0
