category,group,image_path,musiq_score,raw_score
microwave,group_414948,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_414948/edit_1_b0bfb3dc.jpg,87.20741351938226,73.22814178466797
microwave,group_414948,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_414948/original_414948.jpg,88.25306478757507,73.4974594116211
microwave,group_41551812,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_41551812/edit_1_41551812n.jpg,91.96388267200336,74.45321655273438
microwave,group_41551812,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_41551812/original_41551812.jpg,91.83449443575785,74.41989135742188
microwave,group_434923,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_434923/edit_1_f15c3f44.jpg,90.19519169261171,73.99767303466797
microwave,group_434923,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_434923/original_434923.jpg,95.23840034313952,75.29660034179688
microwave,group_454326,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_454326/edit_1_3b4ac750.jpg,100.0,77.54549407958984
microwave,group_454326,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_454326/original_454326.jpg,85.01895131841668,72.66448211669922
microwave,group_460378,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_460378/edit_1_2140534.jpg,25.231514744349376,57.265647888183594
microwave,group_460378,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_460378/original_460378.jpg,89.42597151888847,73.79955291748047
microwave,group_4b34568e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_4b34568e/edit_1_4b34568en.jpg,71.73989113674291,69.24433135986328
microwave,group_4b34568e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_4b34568e/original_4b34568e.jpg,78.02019706527457,70.86188507080078
microwave,group_501175,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_501175/edit_1_6bd72758.jpg,96.1956896358927,75.54315948486328
microwave,group_501175,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_501175/edit_2_1ff778ba.jpg,89.41773664487833,73.79743194580078
microwave,group_501175,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_501175/original_501175.jpg,78.69753026353227,71.03633880615234
microwave,group_607378df,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_607378df/edit_1_607378dfn.jpg,68.98328187277625,68.53433990478516
microwave,group_607378df,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_607378df/original_607378df.jpg,85.87478577849109,72.8849105834961
microwave,group_6287be0e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_6287be0e/edit_1_6287be0en.jpg,42.81614029381616,61.79473876953125
microwave,group_6287be0e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_6287be0e/original_6287be0e.jpg,55.06154605612482,64.94866180419922
microwave,group_6cd29b92,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_6cd29b92/edit_1_6cd29b92n.jpg,94.70793227201213,75.15997314453125
microwave,group_6cd29b92,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_6cd29b92/original_6cd29b92.jpg,91.5704156523035,74.35187530517578
microwave,group_76d29e35,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_76d29e35/edit_1_76d29e35n.jpg,41.95018997232283,61.57170486450195
microwave,group_76d29e35,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_76d29e35/original_76d29e35.jpg,45.348304808233344,62.446922302246094
microwave,group_7ccc329a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_7ccc329a/edit_1_7ccc329an.jpg,93.40169759854192,74.82353973388672
microwave,group_7ccc329a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_7ccc329a/original_7ccc329a.jpg,100.0,77.01044464111328
microwave,group_8e5ea2ad,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_8e5ea2ad/edit_1_8e5ea2adn.jpg,0.0,50.507755279541016
microwave,group_8e5ea2ad,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_8e5ea2ad/original_8e5ea2ad.jpg,41.462703204032486,61.44614791870117
microwave,group_8ea94996,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_8ea94996/edit_1_8ea94996n.jpg,87.02162528272204,73.18029022216797
microwave,group_8ea94996,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_8ea94996/original_8ea94996.jpg,95.51373542919765,75.36751556396484
microwave,group_98211ebb,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_98211ebb/edit_1_98211ebbn.jpg,76.8254886531286,70.5541763305664
microwave,group_98211ebb,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_98211ebb/original_98211ebb.jpg,92.181988345876,74.50939178466797
microwave,group_9bf9cc5a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_9bf9cc5a/edit_1_9bf9cc5an.jpg,94.60250811157309,75.13282012939453
microwave,group_9bf9cc5a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_9bf9cc5a/original_9bf9cc5a.jpg,97.97797704395573,76.00220489501953
microwave,group_a21fc738,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_a21fc738/edit_1_a21fc738n.jpg,26.53508345141343,57.60139465332031
microwave,group_a21fc738,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_a21fc738/original_a21fc738.jpg,56.95533010366315,65.4364242553711
microwave,group_ad205473,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_ad205473/edit_1_ad205473n.jpg,80.89253889311743,71.6016845703125
microwave,group_ad205473,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_ad205473/original_ad205473.jpg,90.75771060431092,74.1425552368164
microwave,group_ca5693fb,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_ca5693fb/edit_1_ca5693fbn.jpg,78.11975609962008,70.88752746582031
microwave,group_ca5693fb,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_ca5693fb/original_ca5693fb.jpg,84.1555336650092,72.44210052490234
microwave,group_cc92b824,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_cc92b824/edit_1_cc92b824n.jpg,82.18165213789031,71.93370819091797
microwave,group_cc92b824,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_cc92b824/original_cc92b824.jpg,90.09880219610466,73.97284698486328
microwave,group_cfb866be,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_cfb866be/edit_1_cfb866ben.jpg,85.78366897109842,72.86144256591797
microwave,group_cfb866be,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_cfb866be/original_cfb866be.jpg,100.0,76.91910552978516
microwave,group_e251a460,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_e251a460/edit_1_e28c92.jpg,92.94560999014632,74.70606994628906
microwave,group_e251a460,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_e251a460/edit_2_8817d3.jpg,75.86716259566192,70.3073501586914
microwave,group_e251a460,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_e251a460/original_e251a460.jpg,94.44293521124008,75.09172058105469
microwave,group_fc618d7e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_fc618d7e/edit_1_fc618d7en.jpg,51.89947292363058,64.13423919677734
microwave,group_fc618d7e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/microwave/group_fc618d7e/original_fc618d7e.jpg,82.64478974633775,72.05299377441406
refrigerator,group_000000121530,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000121530/edit_1_9fbe403f.jpg,62.25070955436447,66.80030059814453
refrigerator,group_000000121530,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000121530/edit_2_52f62df9.jpg,45.16327192872154,62.39926528930664
refrigerator,group_000000121530,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000121530/edit_3_dcb76649.jpg,32.32094147714978,59.09159851074219
refrigerator,group_000000121530,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000121530/original_000000121530.jpg,56.90740195205023,65.42407989501953
refrigerator,group_000000397148,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000397148/edit_1_d9d025a6.jpg,74.45023107263827,69.9424057006836
refrigerator,group_000000397148,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000397148/edit_2_f3888b6e.jpg,72.9306302211286,69.55101776123047
refrigerator,group_000000397148,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000397148/edit_3_c936b417.jpg,74.27057455871223,69.89613342285156
refrigerator,group_000000397148,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000397148/original_000000397148.jpg,81.56154835181812,71.77399444580078
refrigerator,group_000000398772,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000398772/edit_1_6bf9fdd0.jpg,98.47710519888629,76.1307601928711
refrigerator,group_000000398772,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000398772/original_000000398772.jpg,100.0,76.60367584228516
refrigerator,group_000000477106,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000477106/edit_1_b069478a.jpg,86.60007675021066,73.07171630859375
refrigerator,group_000000477106,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_000000477106/original_000000477106.jpg,77.00624117546607,70.6007308959961
refrigerator,group_034cf44e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_034cf44e/edit_1_034cf44en.jpg,72.20264366115391,69.36351776123047
refrigerator,group_034cf44e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_034cf44e/original_034cf44e.jpg,80.29965758623699,71.44898223876953
refrigerator,group_131113,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_131113/edit_1_d14e4ba5.jpg,97.88925960632862,75.97935485839844
refrigerator,group_131113,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_131113/original_131113.jpg,99.85108504092186,76.4846420288086
refrigerator,group_157866,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_157866/edit_1_e1d71dca.jpg,67.82521568779046,68.23606872558594
refrigerator,group_157866,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_157866/original_157866.jpg,91.61153077865623,74.36246490478516
refrigerator,group_165265,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_165265/edit_1_6fc8a639.jpg,67.35553165072345,68.11509704589844
refrigerator,group_165265,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_165265/original_165265.jpg,83.30443870076795,72.22289276123047
refrigerator,group_216091,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_216091/edit_1_f052c6a2.jpg,79.82156094406612,71.32584381103516
refrigerator,group_216091,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_216091/original_216091.jpg,85.9610149808058,72.90711975097656
refrigerator,group_242955,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_242955/edit_1_5294c837.jpg,85.38131539671137,72.7578125
refrigerator,group_242955,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_242955/edit_2_df421b2e.jpg,85.74676014729764,72.85193634033203
refrigerator,group_242955,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_242955/original_242955.jpg,80.6563935132298,71.54086303710938
refrigerator,group_243173,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_243173/edit_1_e5f9fbf8.jpg,56.86838997697347,65.41403198242188
refrigerator,group_243173,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_243173/original_243173.jpg,70.27082515955439,68.86595916748047
refrigerator,group_258954,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_258954/edit_1_cb1b5c32.jpg,55.25622084747223,64.9988021850586
refrigerator,group_258954,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_258954/original_258954.jpg,41.45064711150687,61.44304275512695
refrigerator,group_261558,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_261558/edit_1_8d996a5c.jpg,67.3761780794467,68.12041473388672
refrigerator,group_261558,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_261558/original_261558.jpg,55.56769458925827,65.07902526855469
refrigerator,group_28039142,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_28039142/edit_1_28039142n.jpg,82.29409667653223,71.9626693725586
refrigerator,group_28039142,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_28039142/original_28039142.jpg,83.83318870465581,72.35907745361328
refrigerator,group_294035,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_294035/edit_1_9dbce587.jpg,84.51431349958006,72.53450775146484
refrigerator,group_294035,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_294035/original_294035.jpg,82.30176873541218,71.96464538574219
refrigerator,group_30cdde5a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_30cdde5a/edit_1_25e2a8.jpg,86.67617528018198,73.09131622314453
refrigerator,group_30cdde5a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_30cdde5a/original_30cdde5a.jpg,95.93063333142274,75.47489166259766
refrigerator,group_317687,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_317687/edit_1_f379cf50.jpg,70.25328902497168,68.86144256591797
refrigerator,group_317687,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_317687/original_317687.jpg,81.7939021350392,71.8338394165039
refrigerator,group_321223,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_321223/edit_1_bf9ee2d8.jpg,75.75154851918157,70.27757263183594
refrigerator,group_321223,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_321223/edit_2_32abbf37.jpg,94.72188416287102,75.16356658935547
refrigerator,group_321223,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_321223/original_321223.jpg,100.0,76.6856460571289
refrigerator,group_324732,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_324732/edit_1_6f1b6437.jpg,99.64085877887189,76.43049621582031
refrigerator,group_324732,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_324732/original_324732.jpg,100.0,76.73741149902344
refrigerator,group_336578,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_336578/edit_1_2dc36b1b.jpg,92.58081692023711,74.61211395263672
refrigerator,group_336578,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_336578/edit_2_207455fa.jpg,94.70677701990279,75.15967559814453
refrigerator,group_336578,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_336578/original_336578.jpg,84.9894479568552,72.6568832397461
refrigerator,group_362371,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_362371/edit_1_a1f43133.jpg,57.44077296437544,65.56145477294922
refrigerator,group_362371,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_362371/edit_2_332196.jpg,22.828560735083954,56.64674377441406
refrigerator,group_362371,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_362371/original_362371.jpg,68.4063667424838,68.38574981689453
refrigerator,group_376859,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_376859/edit_1_caea1798.jpg,90.80279505842394,74.15416717529297
refrigerator,group_376859,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_376859/original_376859.jpg,89.41545576250863,73.79684448242188
refrigerator,group_384957,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_384957/edit_1_7ec9b832.jpg,90.83454968050616,74.16234588623047
refrigerator,group_384957,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_384957/original_384957.jpg,81.70130423519868,71.80998992919922
refrigerator,group_3e1ed869,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_3e1ed869/edit_1_3e1ed869n.jpg,87.8443425156622,73.3921890258789
refrigerator,group_3e1ed869,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_3e1ed869/original_3e1ed869.jpg,99.55137117317186,76.4074478149414
refrigerator,group_402167,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_402167/edit_1_3a8021a0.jpg,58.48381750986002,65.8301010131836
refrigerator,group_402167,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_402167/original_402167.jpg,33.54122835587038,59.4058952331543
refrigerator,group_416841,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_416841/edit_1_ae5aeac6.jpg,81.08525864243364,71.65132141113281
refrigerator,group_416841,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_416841/original_416841.jpg,65.81359592509999,67.71795654296875
refrigerator,group_421406,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/refrigerator/group_421406/edit_1_55faa0f5.jpg,0.0,49.778480529785156
